TimeRelative,TimeNanos,NumSatellites,Cn0DbHz,AccumulatedDeltaRangeMeters,CarrierFrequencyHz,lat,lon,altitude,nmea_time
1046.0,5560908000000,14,32.44285714285714,-126722.41047032816,1461428607.142857,37.50844858666667,-122.341402765,128.89,18:14:02+00:00
1047.0,5561908000000,14,32.721428571428575,-126771.74797601336,1461428607.142857,37.5082684,-122.34110378,128.71,18:14:03+00:00
1048.0,5562908000000,14,32.25714285714286,-126821.2347337567,1461428607.142857,37.508086051666666,-122.34080412666667,128.44,18:14:04+00:00
1049.0,5563908000000,14,32.107142857142854,-126870.70494668472,1461428607.142857,37.507902343333335,-122.34050462166667,128.08,18:14:05+00:00
1050.0,5564908000000,14,33.0,-126918.71216385264,1461428607.142857,37.50771852166667,-122.34020366833333,127.63,18:14:06+00:00
1051.0,5565908000000,14,32.607142857142854,-126967.38566669577,1461428607.142857,37.50753408333333,-122.33990078333333,127.1,18:14:07+00:00
1052.0,5566908000000,14,32.121428571428574,-127016.21474555058,1461428607.142857,37.507349098333336,-122.33959747666667,126.45,18:14:08+00:00
1053.0,5567908000000,14,32.464285714285715,-127066.3517908381,1461428607.142857,37.50716365833333,-122.339295375,125.72,18:14:09+00:00
1054.0,5568908000000,14,32.628571428571426,-127116.28890284503,1461428607.142857,37.506978458333336,-122.33899356666667,125.01,18:14:10+00:00
1055.0,5569908000000,14,32.57142857142857,-127166.04142915524,1461428607.142857,37.5067943,-122.33869148833334,124.32,18:14:11+00:00
1056.0,5570908000000,14,32.885714285714286,-127214.91938795037,1461428607.142857,37.50661136666667,-122.33838989333333,123.71,18:14:12+00:00
1057.0,5571908000000,14,32.885714285714286,-127263.31245358397,1461428607.142857,37.506429401666665,-122.338089825,123.22,18:14:13+00:00
1058.0,5572908000000,14,33.114285714285714,-127312.26854099307,1461428607.142857,37.506248246666665,-122.33779182333333,122.8,18:14:14+00:00
1059.0,5573908000000,14,33.18571428571429,-127361.7938476931,1461428607.142857,37.506068005,-122.33749614,122.49,18:14:15+00:00
1060.0,5574908000000,14,32.83571428571428,-127411.1526006543,1461428607.142857,37.505888283333334,-122.33720374833334,122.26,18:14:16+00:00
1061.0,5575908000000,14,32.978571428571435,-127461.68883684836,1461428607.142857,37.505708401666666,-122.33691581166667,122.11,18:14:17+00:00
1062.0,5576908000000,14,32.47857142857143,-127510.94268934312,1461428607.142857,37.50552962,-122.336631065,122.07,18:14:18+00:00
1063.0,5577908000000,14,31.564285714285713,-127560.67727612144,1461428607.142857,37.50535257,-122.33634369833334,122.12,18:14:19+00:00
1064.0,5578908000000,14,30.364285714285717,-122504.91955826689,1461428607.142857,37.505171855,-122.336057145,122.18,18:14:20+00:00
1065.0,5579908000000,13,32.40769230769231,-136546.78945122627,1452660036.1538463,37.50498880666667,-122.33577474666667,122.3,18:14:21+00:00
1066.0,5580908000000,13,32.34615384615385,-131027.80497946644,1452660036.1538463,37.504805033333334,-122.33549632333333,122.44,18:14:22+00:00
1067.0,5581908000000,14,32.98571428571429,-126878.24126836963,1461428607.142857,37.504621551666666,-122.33522091166667,122.56,18:14:23+00:00
1068.0,5582908000000,14,33.25,-311415.7202253962,1461428607.142857,37.50443840166667,-122.33494809166666,122.69,18:14:24+00:00
1069.0,5583908000000,14,33.25714285714286,-311514.8943197699,1461428607.142857,37.50425485666667,-122.33467900666666,122.85,18:14:25+00:00
1070.0,5584908000000,13,33.57692307692308,-329895.83428581303,1483350034.6153846,37.504071225,-122.334413585,123.05,18:14:26+00:00
1071.0,5585908000000,14,32.95714285714286,-311712.93796457245,1461428607.142857,37.503886465,-122.33415293833333,123.17,18:14:27+00:00
1072.0,5586908000000,14,35.00714285714286,-127135.54860360072,1461428607.142857,37.50370391,-122.33389354666667,123.3,18:14:28+00:00
1073.0,5587908000000,14,33.48571428571429,-121815.94461452191,1461428607.142857,37.5035241,-122.33363561666667,123.42,18:14:29+00:00
1074.0,5588908000000,13,34.38461538461539,-68440.764666687,1452660036.1538463,37.50334569166667,-122.33337980666667,123.53,18:14:30+00:00
1075.0,5589908000000,13,34.684615384615384,-68486.35861982856,1452660036.1538463,37.50316707166667,-122.33312448333334,123.62,18:14:31+00:00
1076.0,5590908000000,14,34.22857142857143,-127235.7076066753,1461428607.142857,37.50298755,-122.33286699166666,123.77,18:14:32+00:00
1077.0,5591908000000,13,34.13846153846154,-137076.17363749573,1452660036.1538463,37.50280718,-122.33260792,124.06,18:14:33+00:00
1078.0,5592908000000,14,33.042857142857144,-127333.74806739483,1461428607.142857,37.50262716333334,-122.33234678666666,124.49,18:14:34+00:00
1079.0,5593908000000,13,33.91538461538461,-68665.14603619729,1452660036.1538463,37.50244616333333,-122.33208241,124.97,18:14:35+00:00
1080.0,5594908000000,13,34.45384615384615,-68708.9977238833,1452660036.1538463,37.502263551666665,-122.331816315,125.58,18:14:36+00:00
1081.0,5595908000000,14,33.02142857142857,-63841.41358051185,1461428607.142857,37.502083733333336,-122.33154364333333,126.16,18:14:37+00:00
1082.0,5596908000000,14,33.542857142857144,-63891.573193499826,1461428607.142857,37.50191026833333,-122.331260215,126.79,18:14:38+00:00
1083.0,5597908000000,14,33.18571428571429,-58278.59355085709,1461428607.142857,37.501743366666666,-122.33096515666666,127.51,18:14:39+00:00
1084.0,5598908000000,13,34.50769230769231,-62780.27578372961,1452660036.1538463,37.50158358,-122.33066002333334,128.38,18:14:40+00:00
1085.0,5599908000000,14,33.135714285714286,-58312.199638170736,1461428607.142857,37.50143299333333,-122.33034945833333,129.24,18:14:41+00:00
1086.0,5600908000000,14,32.857142857142854,-58328.38640015316,1461428607.142857,37.50129063,-122.33003525333334,130.04,18:14:42+00:00
1087.0,5601908000000,14,32.871428571428574,-58344.20611144438,1461428607.142857,37.50115890666667,-122.32971682333333,130.83,18:14:43+00:00
1088.0,5602908000000,13,33.92307692307692,-62851.59206962138,1452660036.1538463,37.501037096666664,-122.32939465,131.77,18:14:44+00:00
1089.0,5603908000000,13,34.19230769230769,-62868.85978380988,1452660036.1538463,37.50092465,-122.32906848,132.65,18:14:45+00:00
1090.0,5604908000000,13,34.1,-62885.073984216084,1452660036.1538463,37.500821153333334,-122.32873974500001,133.48,18:14:46+00:00
1091.0,5605908000000,13,34.215384615384615,-62900.4364680294,1452660036.1538463,37.50072564,-122.32840895833333,134.32,18:14:47+00:00
1092.0,5606908000000,13,34.50769230769231,-62914.32473335065,1452660036.1538463,37.50063559,-122.328074415,135.17,18:14:48+00:00
1093.0,5607908000000,13,34.669230769230765,-62926.88175198855,1452660036.1538463,37.50055330833333,-122.32773488833334,136.03,18:14:49+00:00
1094.0,5608908000000,13,34.73846153846154,-62937.135406516834,1452660036.1538463,37.500482891666664,-122.32738999333333,136.86,18:14:50+00:00
1095.0,5609908000000,13,34.52307692307692,-62945.89447018634,1452660036.1538463,37.500426241666666,-122.32704043333334,137.63,18:14:51+00:00
1096.0,5610908000000,13,34.86153846153846,-62953.77081921447,1452660036.1538463,37.50037785166667,-122.32668658333333,138.5,18:14:52+00:00
1097.0,5611908000000,13,34.715384615384615,-62962.231392723006,1452660036.1538463,37.50033635,-122.32632919833334,139.22,18:14:53+00:00
1098.0,5612908000000,13,34.53846153846154,-62971.216115273644,1452660036.1538463,37.50030451333333,-122.32596908166667,140.12,18:14:54+00:00
1099.0,5613908000000,13,34.49230769230769,-62980.50564787941,1452660036.1538463,37.50028353166667,-122.32560705833333,141.08,18:14:55+00:00
1100.0,5614908000000,13,34.62307692307692,-62988.31015344347,1452660036.1538463,37.50027316833334,-122.32524319166667,141.83,18:14:56+00:00
1101.0,5615908000000,13,34.676923076923075,-62997.40828091834,1452660036.1538463,37.50026862,-122.32487766166666,142.53,18:14:57+00:00
1102.0,5616908000000,14,33.05714285714286,-58518.34361653313,1461428607.142857,37.500264235,-122.32451084,143.31,18:14:58+00:00
1103.0,5617908000000,14,32.27142857142857,-66420.12472306093,1461428607.142857,37.50026029833333,-122.324143035,144.11,18:14:59+00:00
1104.0,5618908000000,14,32.48571428571429,-66537.63147307567,1461428607.142857,37.500256611666664,-122.32377440833334,144.61,18:15:00+00:00
1105.0,5619908000000,14,33.76428571428571,-58660.79771527169,1461428607.142857,37.50025119166666,-122.32340583333334,145.17,18:15:01+00:00
1106.0,5620908000000,14,34.392857142857146,-58666.02808967983,1461428607.142857,37.50024637166667,-122.32303832333334,146.08,18:15:02+00:00
1107.0,5621908000000,14,34.285714285714285,-58703.35975951083,1461428607.142857,37.50023968166666,-122.32267281833333,147.16,18:15:03+00:00
1108.0,5622908000000,14,34.528571428571425,-58741.220749060645,1461428607.142857,37.500223651666666,-122.322311865,148.19,18:15:04+00:00
1109.0,5623908000000,14,33.635714285714286,-58778.1168593043,1461428607.142857,37.500191986666664,-122.32195573333334,148.98,18:15:05+00:00
1110.0,5624908000000,14,33.4,-58815.44405838613,1461428607.142857,37.50014959833333,-122.32160251,149.79,18:15:06+00:00
1111.0,5625908000000,14,33.35,-58645.91188008831,1461428607.142857,37.50010213,-122.32125149333334,150.58,18:15:07+00:00
1112.0,5626908000000,14,33.29285714285714,-58889.09644374072,1461428607.142857,37.50004426833333,-122.32090497,151.39,18:15:08+00:00
1113.0,5627908000000,13,33.292307692307695,-264109.15001177014,1483350034.6153846,37.499982735,-122.32055917666666,152.25,18:15:09+00:00
1114.0,5628908000000,14,32.035714285714285,-245649.07771144487,1461428607.142857,37.49991540333333,-122.32021334666666,153.1,18:15:10+00:00
1115.0,5629908000000,14,31.87142857142857,-254200.23141228172,1461428607.142857,37.49983817333333,-122.319866035,154.02,18:15:11+00:00
1116.0,5630908000000,14,30.385714285714283,-254334.5543117648,1461428607.142857,37.49974836166667,-122.31951905833333,154.9,18:15:12+00:00
1117.0,5631908000000,14,31.071428571428573,-245899.92103220825,1461428607.142857,37.499648465,-122.31917347833334,155.76,18:15:13+00:00
1118.0,5632908000000,14,31.264285714285712,-59103.56881756067,1461428607.142857,37.499543018333334,-122.31882845333334,156.55,18:15:14+00:00
1119.0,5633908000000,14,30.55,-246065.92766641485,1461428607.142857,37.49942745333333,-122.31848401166667,157.44,18:15:15+00:00
1120.0,5634908000000,14,30.442857142857143,-59172.26346408578,1461428607.142857,37.49930184833333,-122.31814051,158.27,18:15:16+00:00
1121.0,5635908000000,14,29.849999999999998,-215764.27734400245,1461428607.142857,37.499163745,-122.31780133666666,159.35,18:15:17+00:00
1122.0,5636908000000,14,30.05,-24257.562101713924,1461428607.142857,37.499014628333335,-122.31746657833334,160.32,18:15:18+00:00
1123.0,5637908000000,14,29.557142857142857,-211316.37979802108,1461428607.142857,37.49885590833333,-122.31713611333333,161.25,18:15:19+00:00
1124.0,5638908000000,12,30.075,-286108.75492116716,1475677535.0,37.498690511666666,-122.31680723166667,162.22,18:15:20+00:00
1125.0,5639908000000,12,29.61666666666667,-286216.4514303252,1475677535.0,37.498516693333336,-122.31648094,163.31,18:15:21+00:00
1126.0,5640908000000,12,30.508333333333336,-280096.19374675007,1442430036.6666667,37.49833885666666,-122.31615829833333,164.3,18:15:22+00:00
1127.0,5641908000000,12,30.558333333333334,1565.8447782280273,1442430036.6666667,37.498160635,-122.315837415,165.23,18:15:23+00:00
1128.0,5642908000000,13,31.93846153846154,-274150.9009743759,1452660036.1538463,37.49798264333333,-122.315515875,166.23,18:15:24+00:00
1129.0,5643908000000,13,33.13846153846154,-274261.4480564013,1452660036.1538463,37.49780436333333,-122.31519277,167.16,18:15:25+00:00
1130.0,5644908000000,14,33.84285714285714,-68087.46394490488,1461428607.142857,37.49762561,-122.314870305,168.14,18:15:26+00:00
1131.0,5645908000000,14,33.128571428571426,-67781.92263155497,1461428607.142857,37.497447013333336,-122.31454925833333,169.24,18:15:27+00:00
1132.0,5646908000000,12,36.416666666666664,-79174.84970867055,1442430036.6666667,37.497268825,-122.314229285,170.35,18:15:28+00:00
1133.0,5647908000000,13,34.90769230769231,-73114.77733333915,1452660036.1538463,37.49708998333333,-122.31390832666666,171.41,18:15:29+00:00
1134.0,5648908000000,13,34.87692307692308,-73148.47538884425,1452660036.1538463,37.496914923333335,-122.313584135,172.39,18:15:30+00:00
1135.0,5649908000000,13,34.53846153846154,-73181.74535163258,1452660036.1538463,37.49675072666667,-122.31325331333333,173.32,18:15:31+00:00
1136.0,5650908000000,12,34.833333333333336,-79290.67748009218,1442430036.6666667,37.496595383333336,-122.31291762333333,174.35,18:15:32+00:00
1137.0,5651908000000,13,33.56923076923077,-72150.82147875754,1452660036.1538463,37.496445138333335,-122.31258134833334,175.34,18:15:33+00:00
1138.0,5652908000000,12,34.733333333333334,-78159.6334824823,1442430036.6666667,37.49630020833333,-122.31224491666667,176.39,18:15:34+00:00
1139.0,5653908000000,14,33.614285714285714,-66989.57845668728,1461428607.142857,37.49616186666667,-122.311905845,177.47,18:15:35+00:00
1140.0,5654908000000,14,33.77857142857143,-68065.00498180828,1461428607.142857,37.496031296666665,-122.311563025,178.56,18:15:36+00:00
1141.0,5655908000000,13,34.76923076923077,-72144.4474396093,1452660036.1538463,37.495907775,-122.31121860666667,179.7,18:15:37+00:00
1142.0,5656908000000,14,33.26428571428571,-66990.98032459438,1461428607.142857,37.49579057166667,-122.31087491666666,180.78,18:15:38+00:00
1143.0,5657908000000,14,33.76428571428571,-66990.46470292028,1461428607.142857,37.49567938333333,-122.310532015,181.9,18:15:39+00:00
1144.0,5658908000000,14,34.4,-67055.05920446898,1461428607.142857,37.495574005,-122.31018911833333,183.0,18:15:40+00:00
1145.0,5659908000000,14,34.4,-67080.27988865053,1461428607.142857,37.49547436333334,-122.30984555833334,184.12,18:15:41+00:00
1146.0,5660908000000,14,32.47857142857143,-255348.97976115323,1461428607.142857,37.495383053333335,-122.309501565,185.22,18:15:42+00:00
1147.0,5661908000000,13,32.646153846153844,-38670.43536492817,1452660036.1538463,37.495299038333336,-122.30915823,186.29,18:15:43+00:00
1148.0,5662908000000,14,32.07857142857143,-67907.89518399509,1461428607.142857,37.49521566333333,-122.30881685166666,187.29,18:15:44+00:00
1149.0,5663908000000,14,32.6,-66984.83080778597,1461428607.142857,37.49512978,-122.30847698666666,188.26,18:15:45+00:00
1150.0,5664908000000,14,33.81428571428571,-67214.75114804207,1461428607.142857,37.495043601666666,-122.308138865,189.18,18:15:46+00:00
1151.0,5665908000000,14,34.614285714285714,-67241.30688564385,1461428607.142857,37.49496071,-122.30779850333333,190.22,18:15:47+00:00
1152.0,5666908000000,14,32.7,-73928.71219647392,1461428607.142857,37.49488072166667,-122.30745555666667,191.62,18:15:48+00:00
1153.0,5667908000000,14,32.49285714285714,-73691.39199840471,1461428607.142857,37.494799271666665,-122.30711392166667,193.01,18:15:49+00:00
1154.0,5668908000000,14,33.94285714285714,-67318.61454637509,1461428607.142857,37.49471458166666,-122.30677459333333,194.21,18:15:50+00:00
1155.0,5669908000000,14,34.035714285714285,-67343.83374832456,1461428607.142857,37.494631516666665,-122.30643547,195.49,18:15:51+00:00
1156.0,5670908000000,14,33.08571428571428,-67368.43120506337,1461428607.142857,37.49455147,-122.306095015,196.77,18:15:52+00:00
1157.0,5671908000000,14,29.607142857142858,-224912.63462664746,1461428607.142857,37.494470735,-122.30575609833333,198.09,18:15:53+00:00
1158.0,5672908000000,14,31.042857142857144,-35845.99799222877,1461428607.142857,37.494383561666666,-122.305422915,199.34,18:15:54+00:00
1159.0,5673908000000,14,33.75714285714286,-67442.21772284954,1461428607.142857,37.494287130000004,-122.30509749666666,200.55,18:15:55+00:00
1160.0,5674908000000,14,33.964285714285715,-67465.92090386598,1461428607.142857,37.49418141833333,-122.304777405,201.76,18:15:56+00:00
1161.0,5675908000000,14,34.52142857142857,-67490.19276738795,1461428607.142857,37.494065995,-122.30446117166667,203.04,18:15:57+00:00
1162.0,5676908000000,13,34.1,-74446.4791068168,1452660036.1538463,37.49394353833333,-122.30414748666666,204.2,18:15:58+00:00
1163.0,5677908000000,14,33.0,-69203.8834410819,1461428607.142857,37.49381560333333,-122.30383589666667,205.29,18:15:59+00:00
1164.0,5678908000000,14,33.42857142857143,-69206.51494357851,1461428607.142857,37.49367743333333,-122.30352940666667,206.33,18:16:00+00:00
1165.0,5679908000000,14,33.892857142857146,-69230.66606660915,1461428607.142857,37.493527326666666,-122.30322831,207.25,18:16:01+00:00
1166.0,5680908000000,14,34.68571428571429,-69254.97126234992,1461428607.142857,37.493365186666665,-122.30293220333333,208.09,18:16:02+00:00
1167.0,5681908000000,14,34.50714285714286,-69278.84243430085,1461428607.142857,37.49319337,-122.30263903166667,208.8,18:16:03+00:00
1168.0,5682908000000,14,32.98571428571429,-69302.67127847638,1461428607.142857,37.49301415,-122.30234896166667,209.49,18:16:04+00:00
1169.0,5683908000000,14,34.22857142857143,-69326.57214725926,1461428607.142857,37.49282606333333,-122.3020645,210.13,18:16:05+00:00
1170.0,5684908000000,14,35.17857142857143,-69349.9462728958,1461428607.142857,37.492628116666666,-122.30178622833333,210.65,18:16:06+00:00
1171.0,5685908000000,14,34.43571428571429,-69373.8972569189,1461428607.142857,37.49241989,-122.30151518666666,211.07,18:16:07+00:00
1172.0,5686908000000,14,34.6,-69397.86471027375,1461428607.142857,37.492199836666664,-122.30125397833334,211.41,18:16:08+00:00
1173.0,5687908000000,14,34.028571428571425,-69421.1187785275,1461428607.142857,37.49197334,-122.30100483333334,211.62,18:16:09+00:00
1174.0,5688908000000,14,34.07857142857143,-69444.38251159621,1461428607.142857,37.49174262166667,-122.30076902833333,211.77,18:16:10+00:00
1175.0,5689908000000,14,34.82142857142857,-69467.69406082509,1461428607.142857,37.4915076,-122.30054657,211.83,18:16:11+00:00
1176.0,5690908000000,14,34.33571428571428,-69491.02440697965,1461428607.142857,37.49126858,-122.30033716666667,211.74,18:16:12+00:00
1177.0,5691908000000,14,34.27857142857143,-69514.9453393772,1461428607.142857,37.49102414,-122.30013842833333,211.54,18:16:13+00:00
1178.0,5692908000000,14,33.121428571428574,-77484.74826511185,1461428607.142857,37.49077393666666,-122.299950085,211.28,18:16:14+00:00
1179.0,5693908000000,14,31.464285714285715,-69562.2226960409,1461428607.142857,37.49051830333333,-122.29977392,210.93,18:16:15+00:00
1180.0,5694908000000,14,32.95,-69586.4308949789,1461428607.142857,37.490256075,-122.29960813,210.61,18:16:16+00:00
1181.0,5695908000000,14,32.278571428571425,-69609.40958712413,1461428607.142857,37.48998544166667,-122.29945297833333,210.27,18:16:17+00:00
1182.0,5696908000000,14,31.07857142857143,-29215.661019177518,1461428607.142857,37.489707966666664,-122.29930919,209.9,18:16:18+00:00
1183.0,5697908000000,14,31.685714285714287,-76720.59389592877,1461428607.142857,37.489425258333334,-122.29917573833333,209.54,18:16:19+00:00
1184.0,5698908000000,13,32.676923076923075,-74936.07756163242,1452660036.1538463,37.489136988333335,-122.29905587833333,209.05,18:16:20+00:00
1185.0,5699908000000,13,32.56153846153846,-65278.924223171125,1452660036.1538463,37.48884458333333,-122.29895198833333,208.78,18:16:21+00:00
1186.0,5700908000000,13,32.98461538461539,-65225.521403457395,1452660036.1538463,37.48854908333333,-122.29885787333333,208.63,18:16:22+00:00
1187.0,5701908000000,13,33.13846153846154,-73780.40179766502,1452660036.1538463,37.488252286666665,-122.29877790333333,208.39,18:16:23+00:00
1188.0,5702908000000,13,33.353846153846156,-73775.71470236604,1452660036.1538463,37.48795406,-122.29871372,208.05,18:16:24+00:00
1189.0,5703908000000,13,32.86153846153846,-75178.09126970416,1452660036.1538463,37.48765439333334,-122.29865983666667,207.72,18:16:25+00:00
1190.0,5704908000000,13,31.1,-279265.3941822158,1452660036.1538463,37.4873532,-122.29861978333334,207.41,18:16:26+00:00
1191.0,5705908000000,13,30.89230769230769,-84519.54778591839,1452660036.1538463,37.487051111666666,-122.29859836666667,207.15,18:16:27+00:00
1192.0,5706908000000,13,31.6,-75322.9739913698,1452660036.1538463,37.48674765,-122.298590865,206.86,18:16:28+00:00
1193.0,5707908000000,13,31.984615384615385,-75373.65236973943,1452660036.1538463,37.486442855,-122.29859784,206.61,18:16:29+00:00
1194.0,5708908000000,13,31.22307692307692,-83155.36642599106,1452660036.1538463,37.48613841833333,-122.298619295,206.29,18:16:30+00:00
1195.0,5709908000000,13,32.63076923076923,-73749.13966905899,1452660036.1538463,37.48583471166667,-122.29865216166667,206.06,18:16:31+00:00
1196.0,5710908000000,14,32.135714285714286,-259196.71988691366,1461428607.142857,37.48553279833333,-122.29869841333333,206.01,18:16:32+00:00
1197.0,5711908000000,14,32.25,-68513.51830693845,1461428607.142857,37.48523228333333,-122.29875204666666,205.78,18:16:33+00:00
1198.0,5712908000000,13,32.03076923076923,-73737.80910248842,1452660036.1538463,37.48493120333333,-122.29880335833333,205.52,18:16:34+00:00
1199.0,5713908000000,14,33.885714285714286,-68477.84786524072,1461428607.142857,37.4846287,-122.29885150666667,205.27,18:16:35+00:00
1200.0,5714908000000,14,33.33571428571428,-68498.76112382094,1461428607.142857,37.484326816666666,-122.29890059333333,205.04,18:16:36+00:00
1201.0,5715908000000,14,31.521428571428572,-68519.60273455935,1461428607.142857,37.48402477,-122.29895077166667,204.76,18:16:37+00:00
1202.0,5716908000000,13,32.315384615384616,-22069.225849824,1483350034.6153846,37.483722928333336,-122.29899941333333,204.63,18:16:38+00:00
1203.0,5717908000000,14,31.04285714285714,-20557.31804468057,1461428607.142857,37.48342259166667,-122.29904863166666,204.44,18:16:39+00:00
1204.0,5718908000000,14,31.064285714285713,-11252.182184919375,1461428607.142857,37.48312264,-122.299097885,204.25,18:16:40+00:00
1205.0,5719908000000,14,31.264285714285712,-11411.128091370172,1461428607.142857,37.48282192833334,-122.29914570333334,204.07,18:16:41+00:00
1206.0,5720908000000,14,30.17142857142857,-69942.91308527152,1461428607.142857,37.48252000666667,-122.29919242,203.86,18:16:42+00:00
1207.0,5721908000000,14,30.57857142857143,-70832.59434070495,1461428607.142857,37.48221780666667,-122.299240175,203.67,18:16:43+00:00
1208.0,5722908000000,14,30.192857142857143,-70900.95316204421,1461428607.142857,37.481914268333334,-122.29928874666666,203.47,18:16:44+00:00
1209.0,5723908000000,14,30.771428571428572,-13948.91612154129,1461428607.142857,37.481609845,-122.299337595,203.27,18:16:45+00:00
1210.0,5724908000000,14,30.814285714285713,-13942.269315312384,1461428607.142857,37.481305095,-122.29938651666667,203.06,18:16:46+00:00
1211.0,5725908000000,14,29.735714285714288,-14131.166061528484,1461428607.142857,37.48100033666667,-122.29943515666666,202.85,18:16:47+00:00
1212.0,5726908000000,13,30.853846153846156,-74238.68457065003,1452660036.1538463,37.48069675666667,-122.299485725,202.64,18:16:48+00:00
1213.0,5727908000000,14,30.214285714285715,-68957.84672352446,1461428607.142857,37.48039365333333,-122.29953782,202.45,18:16:49+00:00
1214.0,5728908000000,14,30.407142857142855,-68776.07231553887,1461428607.142857,37.480091056666666,-122.299589865,202.45,18:16:50+00:00
1215.0,5729908000000,14,30.564285714285713,-68796.00964532135,1461428607.142857,37.479789685,-122.299638705,202.55,18:16:51+00:00
1216.0,5730908000000,14,31.085714285714285,4351.269650800752,1461428607.142857,37.47949015166667,-122.29968349,202.6,18:16:52+00:00
1217.0,5731908000000,14,29.45,-67901.71841242691,1461428607.142857,37.47919197833333,-122.29971872166666,202.43,18:16:53+00:00
1218.0,5732908000000,12,29.266666666666666,72944.99189225561,1508925033.3333333,37.478895003333335,-122.29973399333333,202.25,18:16:54+00:00
1219.0,5733908000000,14,29.407142857142855,61569.010061955414,1461428607.142857,37.47859979333333,-122.29973633833333,202.04,18:16:55+00:00
1220.0,5734908000000,14,29.292857142857144,1444.6580770328708,1461428607.142857,37.47830674,-122.29972855166666,201.83,18:16:56+00:00
1221.0,5735908000000,14,28.178571428571427,-70805.26097350597,1461428607.142857,37.47801613,-122.299706215,201.54,18:16:57+00:00
1222.0,5736908000000,14,29.314285714285717,4230.315672663839,1461428607.142857,37.47772818,-122.29967241333334,201.21,18:16:58+00:00
1223.0,5737908000000,14,27.771428571428572,-260996.45529524054,1461428607.142857,37.47744280333333,-122.299626425,200.83,18:16:59+00:00
1224.0,5738908000000,14,28.835714285714285,-153412.9360947851,1461428607.142857,37.47715969666667,-122.299570835,200.44,18:17:00+00:00
1225.0,5739908000000,14,28.635714285714283,-226580.92996206862,1461428607.142857,37.47687971333333,-122.29950128666667,199.99,18:17:01+00:00
1226.0,5740908000000,14,30.192857142857143,-153465.79595335387,1461428607.142857,37.47660174166667,-122.29941896,199.51,18:17:02+00:00
1227.0,5741908000000,14,28.885714285714283,-261265.2060408602,1461428607.142857,37.47632324333333,-122.29932509833333,198.99,18:17:03+00:00
1228.0,5742908000000,14,27.064285714285713,-156731.82729194226,1461428607.142857,37.476041376666664,-122.29921916833334,198.39,18:17:04+00:00
1229.0,5743908000000,13,28.56153846153846,-244112.41399437116,1483350034.6153846,37.47575509333333,-122.29909763666667,197.76,18:17:05+00:00
1230.0,5744908000000,14,28.27857142857143,48734.41635846127,1461428607.142857,37.47546784833333,-122.29895705666667,197.03,18:17:06+00:00
1231.0,5745908000000,14,28.957142857142856,-69063.86043382082,1461428607.142857,37.47518256666667,-122.29880144833334,196.27,18:17:07+00:00
1232.0,5746908000000,14,29.357142857142858,4042.25942854254,1461428607.142857,37.474901173333336,-122.29863396166667,195.52,18:17:08+00:00
1233.0,5747908000000,14,29.685714285714287,-69093.44469973886,1461428607.142857,37.47462608833333,-122.29844986666667,194.76,18:17:09+00:00
1234.0,5748908000000,14,28.842857142857145,4982.173310415819,1461428607.142857,37.47435546166667,-122.29825310833333,194.01,18:17:10+00:00
1235.0,5749908000000,14,29.178571428571427,-10739.140152580729,1461428607.142857,37.47408914166667,-122.29804473666667,193.24,18:17:11+00:00
1236.0,5750908000000,14,29.357142857142858,5000.973450751443,1461428607.142857,37.4738302,-122.29782500166667,192.49,18:17:12+00:00
1237.0,5751908000000,14,29.185714285714287,-11759.824989617462,1461428607.142857,37.47357996666667,-122.29759458166667,191.76,18:17:13+00:00
1238.0,5752908000000,13,29.361538461538462,4236.721242258111,1483350034.6153846,37.47333873,-122.29735165333334,190.97,18:17:14+00:00
1239.0,5753908000000,14,28.47142857142857,-142558.27450395658,1461428607.142857,37.473103736666665,-122.29709210833333,189.94,18:17:15+00:00
1240.0,5754908000000,13,29.407692307692308,-294194.4311258081,1483350034.6153846,37.47286603166667,-122.29682331,188.83,18:17:16+00:00
1241.0,5755908000000,14,27.72142857142857,-165246.56753339345,1461428607.142857,37.472621025,-122.29654844666666,187.94,18:17:17+00:00
1242.0,5756908000000,11,29.481818181818184,-288327.3369858033,1466610035.4545455,37.472365955,-122.29626748333334,187.13,18:17:18+00:00
1243.0,5757908000000,11,29.836363636363636,-196853.10234376977,1502880033.6363637,37.47210142,-122.29598136666667,186.27,18:17:19+00:00
1244.0,5758908000000,13,28.761538461538464,-177906.01034192505,1483350034.6153846,37.471831075,-122.29569191666667,185.36,18:17:20+00:00
1245.0,5759908000000,13,29.384615384615383,-165115.1419604089,1483350034.6153846,37.471552126666666,-122.29540199166667,184.43,18:17:21+00:00
1246.0,5760908000000,13,29.9,4072.1318556787087,1483350034.6153846,37.4712689,-122.29511144166666,183.6,18:17:22+00:00
1247.0,5761908000000,14,29.392857142857142,-154804.62071943702,1461428607.142857,37.47098471,-122.29482139,182.75,18:17:23+00:00
1248.0,5762908000000,14,29.24285714285714,-205992.50998738836,1461428607.142857,37.47070196833333,-122.294530025,182.01,18:17:24+00:00
1249.0,5763908000000,12,29.616666666666664,-265927.3898316249,1475677535.0,37.470419838333335,-122.29423498333334,181.25,18:17:25+00:00
1250.0,5764908000000,13,28.853846153846156,-135133.96949625923,1452660036.1538463,37.47013417833333,-122.29394023666667,180.65,18:17:26+00:00
1251.0,5765908000000,14,28.321428571428573,-23916.640369331315,1461428607.142857,37.46984345,-122.29365399166667,180.14,18:17:27+00:00
